survey_year,extract_folder,file_name,module_code,module_stub,core_domain,variable_name,variable_label,storage_class,non_missing_share,years_present,present_all_5y_in_domain
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,energy_diesel_hour,"18 Агарда Сиз, дизел генераторли ёки бошқа қурилмадан фойдалансангиз (қуёш батар",numeric,0.004033399377299745,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,energy_solar_hour,"19 Агарда Сиз, қуёш коллектор қурилмасидан фойдалансангиз, у бир кунда неча соат",numeric,0,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,energy_biogas_hour,"20 Агарда Сиз, биогаз қурилмасидан фойдалансангиз, у бир кунда неча соат ишлайди",numeric,0,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,energy_biogas_amt,21 Бир суткада қанча миқдорда биогаз чиқади?,numeric,0,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,energy_biogas_elec,22 Бир суткада биогаз қурилмаси қанча миқдорда электр энергия ишлаб чиқаради?,numeric,0,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,energy_hotwater,23 Мазкур турар жойни иссиқ сув билан таъминлашда асосан нимадан фойдаланилади?,haven_labelled,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,energy_hotwater_other,23я Бошқани аниқлаб ёзинг,numeric,0,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,energy_elecheat,24 Сизнинг уй хўжалагингиз мазкур турар-жойни иситиш ва иссиқ сув билан таъминла,haven_labelled,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,energy_elecheat_other,24я Бошқани аниқлаб ёзинг,character,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,energy_bulb,26 Сизнинг уй хўжалигингиз қанча миқдордаги ва қандай турдаги ёруғлик лампаларид,character,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,energy_bulb_1,26а Лампочка тури: Чўғланма лампалар сони,haven_labelled,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,energy_bulb_21,26в Лампочка тури: Люминесцент,numeric,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,energy_bulb_22,26г Лампочка тури: Галоген,numeric,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,energy_bulb_23,26д Лампочка тури: Светодиод,numeric,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,energy_bulb_24,26я Лампочка тури: Бошқа,numeric,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,energy_bulb_count,Лампочка турлари сони,numeric,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,countdwell30,NA,numeric,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,energy_bulb_qnt_1,1 energy_bulb_qnt,haven_labelled,0.47622417209170675,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,energy_bulb_qnt_21,21 energy_bulb_qnt,haven_labelled,0.25643928672516275,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,energy_bulb_qnt_22,22 energy_bulb_qnt,haven_labelled,0.2231106708180017,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,energy_bulb_qnt_23,23 energy_bulb_qnt,haven_labelled,0.6807245966600622,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,energy_bulb_qnt_24,24 energy_bulb_qnt,haven_labelled,2.1228417775261818e-4,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,life_satisfaction,"28 1 дан 5 гача олганда, 1 бу умуман қониқарсиз ва 5 жудаям қониқарли болганда,",haven_labelled,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,life_class,29 Уй хўжалигингизни қандай бахолайсиз?,haven_labelled,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,durables,30 Сизнинг оилангизда техника воситалари борми ва у улардан фойдаланадими?,character,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,durable_1,M8DID02 - Электр печкаси,haven_labelled,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,durable_2,M8DID09 - Газ плита/печка,haven_labelled,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,durable_3,M8DID12 - Генератор,haven_labelled,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,durable_4,M8DID13 - Электр радиатори,haven_labelled,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,durable_5,M8DID14 - Совутгич,haven_labelled,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,durable_6,M8DID18 - Чангюткич,haven_labelled,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,durable_7,M8DID19 - Кондиционер,haven_labelled,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,durable_8,M8DID27 - Тикув машинаси / трикотаж машина,haven_labelled,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,durable_9,M8DID28 - Телевизор,haven_labelled,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,durable_10,M8DID43 - Ярим автомат кир ювиш машинаси,haven_labelled,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,durable_11,M8DID44 - Радиоприёмник,haven_labelled,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,durable_12,M8DID32 - Столга қўйиладиган (стационар) компьютер,haven_labelled,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,durable_13,M8DID45 - Уй телефони,haven_labelled,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,durable_14,M8DID46 - Уяли алоқа телефони,haven_labelled,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,durable_15,M8DID36 - Мотоцикл / скутер,haven_labelled,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,durable_16,M8DID47 - Енгил автомобиль,haven_labelled,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,durable_17,M8DID37 - Юк автомобили,haven_labelled,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,durable_18,M8DID39 - Велосипед,haven_labelled,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,durable_19,M8DID42 - Трактор,haven_labelled,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,durable_20,Электр плита,haven_labelled,1,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,durable_21,Микротўлқинли печ,haven_labelled,1,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,durable_22,Смартфон,haven_labelled,1,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,durable_23,Музлатгич,haven_labelled,0.61675629776394,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,durable_24,Автомат кир ювиш машинаси,haven_labelled,0.61675629776394,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,durable_25,"Ноутбук, нетбук",haven_labelled,0.61675629776394,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,durable_26,Планшет,haven_labelled,0.61675629776394,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,durable_98,ҲЕЧ КАЙСИ,haven_labelled,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,exp_g_note,"Айтингчи, Сиз ёки Сизнинг уй хўжалиги аъзоларингиздан кимдир кузатув ойида қуйид",numeric,0,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,exp_32,"Кўчмас мулкка (уй, квартира, гараж ёки бошқа тузилишга) қанча пул сарфладингиз?",numeric,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,exp_33,"Транспорт воситалари (енгил автомобиллардан ташқари, юк автомобили, тарктор ва б",numeric,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,exp_34,"Чорва, уй ҳайвонлари ва парранда қанча пул сарфладингиз?",numeric,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,exp_35,"Чорва, уй ҳайвонлари ва парранда учун ем, хашак қанча пул сарфладингиз?",numeric,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,exp_36,"Қайта сотиш учун, ижарага бериш учун, бошқа ишбилармонлик ёки якка тартибдаги ме",numeric,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,exp_37,"Қимматбаҳо қоғозларга (акциялар, облигациялар сертификатлар, аккредитивлар, гаро",numeric,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,exp_38,Сақлашга ёки банкдаги шахсий ҳисоб рақамига қўйилган қанча пул сарфладингиз?,numeric,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,exp_39,Сизнинг уй хўжалигингиз аъзоси бўлмаган бирор кимсага қарзга берилган қанча пул,numeric,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,exp_40,Бошқа жойда яшовчи оила аъзоларига моддий ёрдам (ўқитиш пулидан ташқари) қанча п,numeric,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,exp_41,Уй хўжалиги аъзоси бўлмаган қариндошларга ва дўстларга улар ўтказаётган тўй маро,numeric,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,exp_42,"Қарз ёки қарзлар, кредитлар, банк ссудалари бўйича фоизлар сифатида Сизнинг уй х",numeric,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,exp_43,Суғурта бадаллари қанча пул сарфладингиз?,numeric,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,exp_44,Тўланган алиментлар қанча пул сарфладингиз?,numeric,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,exp_45,Мол мулк солиғи қанча пул сарфладингиз?,numeric,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,exp_46,Ер солиғи қанча пул сарфладингиз?,numeric,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,exp_47,"Жарима, пенялар қанча пул сарфладингиз?",numeric,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,exp_48,Тўй-марака ва бошқа маросимлар йиғимларидан ташқари ободонлаштириш ва бошқа мақс,numeric,0.9966742145485423,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,exp_49,"Бошқа солиқлар, бадаллар ва тўловлар (бозордаги бир марталик йиғимлар, мансабдор",numeric,0.9966742145485423,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,exp_50,Уйни таъмирлаш харажатлари (уй ташқариси фасад),numeric,0.8256439286725162,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,exp_51,Қишлоқ хўжалиги ерларини ижарага олиш,numeric,0.8256439286725162,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,good_qnt_1,1 good_qnt,numeric,0.64973110670818,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,good_qnt_2,2 good_qnt,numeric,0.9833003113501274,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,good_qnt_3,3 good_qnt,numeric,0.011109538635720352,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,good_qnt_4,4 good_qnt,numeric,0.07868666855363714,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,good_qnt_5,5 good_qnt,numeric,0.9208887630908577,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,good_qnt_6,6 good_qnt,numeric,0.6815029719784885,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,good_qnt_7,7 good_qnt,numeric,0.4346164732521936,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,good_qnt_8,8 good_qnt,numeric,0.6568072459666007,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,good_qnt_9,9 good_qnt,numeric,0.992074724030569,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,good_qnt_10,10 good_qnt,numeric,0.6842626662892726,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,good_qnt_11,11 good_qnt,numeric,0.1180300028304557,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,good_qnt_12,12 good_qnt,numeric,0.23634305123124824,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,good_qnt_13,13 good_qnt,numeric,0.1297056326068497,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,good_qnt_14,14 good_qnt,numeric,0.7248797056326068,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,good_qnt_15,15 good_qnt,numeric,0.016841211435041043,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,good_qnt_16,16 good_qnt,numeric,0.44629210302858763,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,good_qnt_17,17 good_qnt,numeric,0.01776110953863572,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,good_qnt_18,18 good_qnt,numeric,0.57621001981319,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,good_qnt_19,19 good_qnt,numeric,0.012878573450325502,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,good_qnt_20,20 good_qnt,numeric,0.2185111803000283,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,good_qnt_21,21 good_qnt,numeric,0.3468723464477781,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,good_qnt_22,22 good_qnt,numeric,0.7649306538352675,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,good_qnt_23,23 good_qnt,numeric,0.12305406170393433,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,good_qnt_24,24 good_qnt,numeric,0.16183130484007927,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,good_qnt_25,25 good_qnt,numeric,0.20584489102745543,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,good_qnt_26,26 good_qnt,numeric,0.11364279649023493,3,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,good_qnt_98,98 good_qnt,numeric,0,1,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,part,NA,numeric,1,4,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,land__count,NA,numeric,0.21228417775261818,1,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,p_id,Unique ID (passport),haven_labelled,0.165864704217379,1,FALSE
2022,20221231,uzb_hbs_2022_20221231_m11_dwelling.dta,m11,m11_dwelling,welfare,energy_bulb___count,NA,numeric,0.21228417775261818,1,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_a.dta,m12,m12_tourism_a,other,iid,Шахсий гувоҳнома (Kobo),numeric,1,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_a.dta,m12,m12_tourism_a,other,sid,ИД бериш (Кобо ла бор сид ),numeric,1,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_a.dta,m12,m12_tourism_a,other,hhid,Маиший ИД (Кобо),numeric,1,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_a.dta,m12,m12_tourism_a,other,fmid,Оила аъзоси гувоҳномаси,numeric,1,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_a.dta,m12,m12_tourism_a,other,hhsize,Сиз билан бирга уй хўжалигингизда нечта одам яшайди?,numeric,1,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_a.dta,m12,m12_tourism_a,other,uuid,Уй хўжаликларининг IDси: P999M999999T0HHID0000000000,character,1,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_a.dta,m12,m12_tourism_a,other,date,жўнатиш санаси санаси,Date,1,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_a.dta,m12,m12_tourism_a,other,province,2а Вилоят,haven_labelled,1,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_a.dta,m12,m12_tourism_a,other,mahalla,2б Туман - Махалла,haven_labelled,1,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_a.dta,m12,m12_tourism_a,other,icode,3 Интервьюер Коди,character,1,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_a.dta,m12,m12_tourism_a,other,agreement,7 Сиз сўровномада иштирок этишга розимисиз?,haven_labelled,1,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_a.dta,m12,m12_tourism_a,other,time,Submission Time,POSIXct,0.7875373712767135,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_a.dta,m12,m12_tourism_a,other,gender,2 <ИСМ>нинг жинси,haven_labelled,1,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_a.dta,m12,m12_tourism_a,other,age,4 <ИСМ>нинг ёши?,numeric,1,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_a.dta,m12,m12_tourism_a,other,relationship,5 <ИСМ> уй хўжалиги бошлиғига ким бўлади?,haven_labelled,1,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_a.dta,m12,m12_tourism_a,other,language_native,6а <ИСМ> нинг она тили қайси?,haven_labelled,0.6989397630384232,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_a.dta,m12,m12_tourism_a,other,language_second,6б <ИСМ> қўшимча равишда қайси тилларни ўрганган?,haven_labelled,0.4991141623297531,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_a.dta,m12,m12_tourism_a,other,language_third,6в <ИСМ> нинг учинчи ўрганган тили қайси?,haven_labelled,0.17745819953493522,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_a.dta,m12,m12_tourism_a,other,marital_status,7 Ҳозирда <ИCM> нинг оилавий холати қандай?,haven_labelled,0.6989397630384232,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_a.dta,m12,m12_tourism_a,other,disability,12 <ИСМ> нинг «ногирон-лик»  расмий мақомига эгами?,haven_labelled,0.8269571476027018,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_a.dta,m12,m12_tourism_a,other,trans,"12a 12a.  Жамоат транспортининг энг яқин бекатигача боришга, Сиз ўртача олганда,",haven_labelled,0.8269571476027018,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_a.dta,m12,m12_tourism_a,other,trip_exercise,"3 <ИСМ> спорт муассасаларида (секцияларда, уйда ёки бошқа жойларда жисмоний машғ",haven_labelled,1,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_a.dta,m12,m12_tourism_a,other,trip_exercise_freq,4 <ИСМ> Ҳафтада неча маротаба жисмоний машғулотлар билан шуғулланасиз?,haven_labelled,0.7240200420772893,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_a.dta,m12,m12_tourism_a,other,trip_exercise_hours,5 <ИСМ> Кунига қанча вақт (соат) жисмоний машғулотлар билан шуғулланасиз?,haven_labelled,0.7240200420772893,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_a.dta,m12,m12_tourism_a,other,part,NA,numeric,1,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_a.dta,m12,m12_tourism_a,other,p_id,Unique ID (passport),haven_labelled,0.21246262872328645,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_b.dta,m12,m12_tourism_b,other,hhid,Маиший ИД (Кобо),numeric,1,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_b.dta,m12,m12_tourism_b,other,date,жўнатиш санаси санаси,Date,1,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_b.dta,m12,m12_tourism_b,other,time,Вақт оқими,POSIXct,1,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_b.dta,m12,m12_tourism_b,other,sid,ИД бериш (Кобо ла бор сид ),numeric,1,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_b.dta,m12,m12_tourism_b,other,province,2а Вилоят,haven_labelled,1,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_b.dta,m12,m12_tourism_b,other,mahalla,2б Туман - Махалла,haven_labelled,1,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_b.dta,m12,m12_tourism_b,other,icode,3 Интервьюер Коди,character,1,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_b.dta,m12,m12_tourism_b,other,agreement,7 Сиз сўровномада иштирок этишга розимисиз?,haven_labelled,1,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_b.dta,m12,m12_tourism_b,other,hhsize,Сиз билан бирга уй хўжалигингизда нечта одам яшайди?,numeric,0.9294427959116386,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_b.dta,m12,m12_tourism_b,other,uuid,Уй хўжаликларининг IDси: P999M999999T0HHID0000000000,character,1,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_b.dta,m12,m12_tourism_b,other,m12b_begin,ТУРИЗМ-B бўлимини бошлашга тайёрмисиз?,haven_labelled,0.9276843609187823,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_b.dta,m12,m12_tourism_b,other,bt_tourb,NA,character,1,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_b.dta,m12,m12_tourism_b,other,tour4,"4  Илтимос айтингчи, Сиз ва уй хўжалигингиз аъзолари кузатув ойида Ўзбекистон Ре",haven_labelled,0.9294427959116386,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_b.dta,m12,m12_tourism_b,other,trip_freq,7 Кузатув ойида Сиз ва уй хўжалигингиз аъзолари томонидан Ўзбекистон ҳудудий бўй,numeric,0.7121112210132982,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_b.dta,m12,m12_tourism_b,other,m12b_end,ТУРИЗМ-B бўлими тугади!,haven_labelled,0.9294427959116386,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_b.dta,m12,m12_tourism_b,other,et_tourb,NA,character,1,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_b.dta,m12,m12_tourism_b,other,tourid,Tour ID (Kobo),numeric,0.9294427959116386,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_b.dta,m12,m12_tourism_b,other,tripid,NA,numeric,0.9294427959116386,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_b.dta,m12,m12_tourism_b,other,m12uui,NA,character,1,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_b.dta,m12,m12_tourism_b,other,trip_purpose,6 Сафарингизнинг асосий мақсади?,character,1,NA,FALSE
2022,20221231,uzb_hbs_2022_20221231_m12_tourism_b.dta,m12,m12_tourism_b,other,trip_purpose_11,"6а Таътил, бўш вақт ва дам олиш",numeric,0.7121112210132982,NA,FALSE
